Machine_ID,Temperature,Run_Time,Downtime_Flag
M-364,108.45,4843,1
M-883,80.87,1876,0
M-856,85.33,3470,0
M-247,107.87,2321,1
M-405,116.07,7452,1
M-351,91.8,1172,1
M-894,117.65,2882,1
M-993,94.57,9340,1
M-114,104.49,1629,1
M-930,74.09,3958,0
M-281,118.26,370,1
M-999,117.75,5581,0
M-133,108.22,1013,0
M-490,104.46,4907,1
M-359,78.02,5315,0
M-477,115.42,5248,1
M-675,104.96,7595,0
M-667,51.02,2802,1
M-653,91.83,1600,0
M-849,74.01,4005,1
M-171,106.36,6179,1
M-438,98.76,4871,0
M-305,107.43,3413,1
M-677,97.26,5225,0
M-780,112.08,6162,1
M-983,103.39,1081,0
M-375,95.42,4349,0
M-303,111.93,3252,0
M-560,76.68,9769,1
M-660,73.07,3535,1
M-873,70.0,3478,0
M-144,85.46,2730,1
M-349,53.45,8899,0
M-694,58.33,3950,0
M-189,118.56,8378,0
M-551,103.73,1363,1
M-704,70.28,8831,0
M-207,64.78,3693,1
M-894,55.02,6599,0
M-293,73.02,3743,1
M-843,67.47,8506,0
M-148,84.75,4016,1
M-254,83.9,8633,1
M-302,119.68,9680,1
M-686,76.34,613,1
M-575,82.63,587,0
M-881,111.04,6753,1
M-378,80.49,1364,0
M-828,93.01,5208,1
M-776,105.61,5316,1
M-542,82.91,7909,0
M-912,80.46,6839,0
M-434,119.85,6609,0
M-680,78.7,6972,1
M-549,67.35,525,0
M-602,82.97,3031,0
M-473,59.05,8678,1
M-556,117.13,883,1
M-377,104.69,3502,0
M-778,103.43,7924,1
M-725,89.66,2305,1
M-263,103.08,106,0
M-366,70.18,9645,1
M-770,116.75,1927,1
M-975,116.39,8922,1
M-940,86.16,8217,1
M-876,103.48,1840,1
M-718,79.39,236,1
M-253,92.85,5723,0
M-367,105.26,1556,0
M-718,88.04,4309,1
M-323,99.9,8344,1
M-377,50.34,6180,1
M-856,84.63,5353,1
M-245,71.7,7151,0
M-209,55.49,6913,1
M-869,87.31,3642,1
M-373,67.54,445,0
M-980,71.3,472,1
M-303,70.26,185,1
M-225,71.1,5875,0
M-668,57.84,401,0
M-433,114.27,7855,1
M-382,68.43,3019,1
M-803,115.48,1668,1
M-314,113.91,5895,1
M-811,72.44,1356,1
M-573,52.47,6576,1
M-369,93.49,8394,1
M-623,83.09,2112,1
M-834,54.96,2295,0
M-564,88.53,7092,1
M-634,112.7,3195,0
M-178,91.41,8231,1
M-252,66.69,1254,1
M-566,57.08,3587,1
M-941,103.94,1995,0
M-457,108.15,5388,0
M-996,57.68,906,0
M-167,61.44,9333,1
M-432,86.66,3126,0
M-305,109.04,481,0
M-750,111.16,161,1
M-737,105.24,1496,0
M-362,102.86,8618,0
M-334,118.84,2849,1
M-980,66.89,4562,1
M-407,52.73,1999,1
M-399,101.32,2260,1
M-353,101.76,3314,1
M-416,86.5,4439,1
M-837,61.63,705,1
M-874,76.27,1982,0
M-900,56.26,3473,0
M-201,112.42,7557,0
M-459,60.51,9677,1
M-974,71.48,2857,0
M-979,72.76,5474,0
M-183,115.9,9726,0
M-797,76.48,9802,0
M-506,57.58,3559,0
M-826,71.9,1114,0
M-928,71.96,2284,1
M-291,106.0,2556,0
M-165,118.1,6669,0
M-948,67.06,7963,0
M-205,105.48,9191,0
M-399,77.13,3046,1
M-529,117.35,1333,1
M-601,94.26,1204,1
M-409,75.82,5102,0
M-728,78.46,8948,1
M-569,113.82,199,0
M-696,59.02,6083,0
M-885,111.2,7176,1
M-138,54.78,3955,1
M-531,95.41,3152,1
M-873,79.6,6312,0
M-636,73.45,8521,1
M-132,102.76,7337,0
M-394,88.22,2784,0
M-945,118.6,5901,1
M-434,94.13,1475,1
M-253,97.07,2486,0
M-425,109.5,8486,1
M-960,80.34,5359,0
M-952,89.83,7238,0
M-324,94.85,8219,1
M-471,55.28,7588,0
M-442,71.64,3817,0
M-772,82.83,1552,0
M-948,75.86,3775,1
M-536,84.6,5090,1
M-503,108.02,6575,1
M-867,65.89,1074,0
M-964,54.51,2877,1
M-391,51.97,1182,0
M-386,113.43,4535,1
M-348,77.53,1809,1
M-595,70.64,2662,0
M-409,77.53,1746,1
M-867,104.09,9404,0
M-410,102.81,4902,0
M-368,77.6,7591,1
M-473,65.21,5993,1
M-602,84.47,9740,1
M-587,74.03,2600,1
M-555,99.78,8142,1
M-152,105.64,5332,1
M-675,66.39,3949,1
M-790,71.27,7608,0
M-774,95.85,4035,1
M-100,101.13,1555,1
M-518,108.25,9564,1
M-727,72.97,2467,1
M-628,72.47,6536,0
M-790,81.61,356,0
M-880,68.18,6842,1
M-732,76.08,1180,1
M-248,70.06,2528,0
M-224,72.87,4882,0
M-633,61.41,4525,0
M-960,89.59,1779,0
M-750,50.86,4537,1
M-284,98.22,2426,1
M-921,98.1,6718,1
M-509,75.44,8150,0
M-756,77.13,5213,0
M-791,52.56,7459,1
M-441,98.39,9982,0
M-112,63.92,1185,0
M-761,56.37,9999,0
M-269,58.32,9150,1
M-205,61.9,2526,0
M-190,108.82,5810,1
M-789,75.78,9203,1
M-314,111.61,7835,0
M-636,115.99,9839,1
M-133,51.75,9809,1
M-106,78.66,7723,1
M-225,80.63,9524,1
M-166,90.52,6716,1
M-323,59.67,7201,1
M-106,62.54,2921,1
M-173,83.61,9048,0
M-671,66.63,1678,1
M-641,81.66,3463,1
M-793,85.12,4900,0
M-540,99.96,9504,1
M-499,78.96,9930,1
M-300,101.06,8605,1
M-215,86.56,3483,1
M-538,65.3,7263,0
M-508,81.72,4491,1
M-313,58.26,7253,1
M-483,76.43,6382,0
M-769,99.72,6872,0
M-310,102.18,3909,0
M-185,80.84,7927,0
M-826,115.83,1634,0
M-487,50.76,9612,0
M-617,77.28,5887,1
M-484,117.15,7855,0
M-281,70.04,6258,0
M-277,113.52,4301,0
M-735,75.59,2832,0
M-108,55.74,8398,0
M-743,96.33,7442,1
M-711,70.49,3078,1
M-652,57.89,5633,1
M-993,99.69,9483,1
M-886,109.19,4303,1
M-938,55.0,3180,1
M-375,62.6,7397,0
M-909,76.15,9730,1
M-978,57.01,5813,1
M-330,64.1,4953,1
M-585,101.33,140,0
M-215,69.29,9218,0
M-239,112.93,4687,0
M-343,102.41,9027,0
M-473,53.25,1631,0
M-277,98.02,5155,0
M-723,89.56,3009,0
M-417,79.5,2096,0
M-788,94.25,2363,1
M-230,54.97,4194,1
M-872,86.72,3477,1
M-523,92.32,141,0
M-133,106.82,145,0
M-264,96.05,7008,0
M-158,82.3,1790,0
M-499,50.68,1974,0
M-475,60.31,1146,1
M-365,102.8,2446,0
M-954,100.15,4260,0
M-132,87.63,3996,1
M-277,85.33,600,0
M-900,51.38,9791,1
M-954,78.14,4740,0
M-211,51.97,4128,0
M-452,85.84,9526,1
M-348,78.69,2048,0
M-963,117.26,7608,1
M-172,57.21,5572,1
M-701,82.96,3006,1
M-300,119.71,8764,0
M-173,99.99,9234,1
M-740,53.96,1316,0
M-420,59.84,6074,0
M-783,52.13,1285,1
M-576,105.82,1061,0
M-935,92.13,5334,1
M-585,52.76,6539,1
M-860,77.84,572,0
M-601,55.05,9853,0
M-681,109.53,8395,1
M-699,84.05,9175,0
M-314,79.68,3944,1
M-783,96.46,4289,0
M-369,114.2,8221,0
M-409,62.25,3107,0
M-707,119.25,8274,1
M-379,93.56,2844,0
M-852,75.99,3523,1
M-185,114.31,5326,0
M-142,114.64,4247,0
M-492,104.58,6159,1
M-405,59.99,3633,0
M-572,64.51,8294,0
M-771,119.76,5377,1
M-842,91.03,627,1
M-961,67.59,7861,0
M-333,91.9,1412,0
M-150,69.92,3382,0
M-781,107.93,3319,0
M-894,104.53,5799,1
M-176,91.19,3334,0
M-230,98.69,7413,1
M-623,59.44,7884,1
M-885,62.68,9913,0
M-696,96.53,6615,1
M-298,116.02,7427,0
M-266,59.17,3529,1
M-925,103.92,4414,1
M-697,79.51,644,1
M-976,94.79,1617,0
M-100,56.74,4488,1
M-176,97.56,9613,0
M-980,83.8,9514,1
M-542,97.6,4309,1
M-207,75.73,3731,1
M-310,71.96,3503,1
M-172,117.86,3767,1
M-998,114.38,4216,1
M-956,75.23,5000,1
M-157,65.01,1102,1
M-455,94.95,1138,1
M-957,68.85,1500,1
M-331,115.73,8072,1
M-596,51.17,508,1
M-761,65.34,6783,0
M-870,98.75,3190,0
M-870,99.25,3471,1
M-646,73.98,8630,1
M-873,63.32,8130,1
M-524,102.63,2748,1
M-362,75.75,2236,1
M-576,54.91,2227,0
M-548,68.04,3392,0
M-373,81.23,3311,0
M-598,65.27,4481,0
M-825,57.13,2720,1
M-958,57.67,2235,0
M-769,103.03,598,0
M-803,64.57,969,1
M-460,64.66,1501,1
M-150,63.42,1064,0
M-325,113.64,2599,0
M-755,84.31,6049,0
M-262,85.79,3249,1
M-107,64.85,2323,0
M-292,91.72,8343,1
M-326,68.71,4556,1
M-845,88.61,219,1
M-549,75.8,6270,1
M-944,59.9,6575,1
M-939,110.3,160,1
M-594,92.66,2095,0
M-695,83.53,5097,0
M-537,79.94,9204,0
M-594,106.95,5741,1
M-901,114.42,1877,0
M-805,65.14,9967,0
M-798,71.38,4853,0
M-519,52.19,3386,0
M-148,79.29,2824,0
M-992,112.47,9635,0
M-688,81.65,6572,1
M-821,98.41,6041,1
M-718,69.02,3997,1
M-152,55.74,4131,1
M-920,60.82,4134,1
M-498,58.3,3573,0
M-496,113.95,9674,0
M-786,82.89,6643,0
M-130,102.19,3422,1
M-937,56.24,176,0
M-919,58.81,9901,0
M-788,116.72,8978,0
M-380,95.18,1481,0
M-541,73.41,8471,1
M-936,76.13,3020,1
M-338,60.25,8599,0
M-464,53.11,8446,0
M-637,98.78,4121,1
M-132,101.89,3862,1
M-536,117.32,736,1
M-364,50.19,8014,1
M-505,74.85,8180,1
M-482,67.11,2327,1
M-652,115.09,2248,1
M-274,110.62,1017,0
M-634,73.05,6542,1
M-192,65.08,8205,1
M-912,102.68,2612,1
M-906,58.68,691,1
M-997,60.68,3595,0
M-496,110.22,3590,0
M-111,83.84,3563,0
M-569,112.31,263,0
M-714,84.16,6359,0
M-928,99.29,7720,0
M-578,75.97,2184,0
M-673,80.77,9804,1
M-775,102.55,2017,1
M-647,89.47,8549,0
M-739,105.04,9680,1
M-503,110.16,5782,0
M-946,105.23,6247,0
M-442,76.75,6938,1
M-389,95.51,4035,0
M-810,99.37,9691,1
M-364,50.97,4138,1
M-851,99.1,8678,1
M-692,83.02,6594,1
M-765,105.53,2036,1
M-285,91.13,8906,1
M-562,74.95,1156,0
M-757,79.49,1456,1
M-402,56.05,6480,1
M-515,56.09,5234,0
M-663,65.46,2448,1
M-743,86.84,6545,0
M-735,70.63,2561,0
M-323,119.98,6830,0
M-424,119.06,7179,0
M-511,65.52,3066,1
M-511,82.62,6873,0
M-266,78.08,4423,1
M-794,111.68,3277,1
M-656,50.09,1571,1
M-121,74.63,6950,0
M-281,113.53,9891,0
M-710,57.54,5673,1
M-769,99.65,5055,1
M-149,98.83,4700,0
M-333,114.67,4704,1
M-363,96.97,7156,1
M-587,55.1,2092,1
M-696,108.96,8698,1
M-647,94.74,9886,0
M-305,62.28,9125,1
M-205,83.91,8371,1
M-703,89.86,1403,1
M-905,104.39,5880,1
M-492,93.28,4980,1
M-617,50.02,5548,1
M-761,112.29,7672,1
M-625,65.48,5589,0
M-527,91.67,2381,1
M-885,68.8,4793,0
M-686,89.55,5983,1
M-551,59.65,3328,0
M-161,62.11,8920,1
M-227,100.85,1279,1
M-694,98.7,4497,0
M-197,100.28,4796,0
M-101,71.74,4836,1
M-924,77.45,9996,1
M-182,67.16,966,1
M-383,89.91,2407,0
M-333,106.96,4735,0
M-873,112.69,4342,1
M-107,98.31,5920,1
M-119,115.1,7562,0
M-505,84.42,7158,0
M-590,116.61,3120,0
M-711,97.91,7833,1
M-547,60.1,6992,1
M-740,88.89,1756,0
M-459,65.33,8445,0
M-457,94.15,6313,0
M-115,65.11,7338,1
M-760,86.69,3868,1
M-850,94.1,531,0
M-465,76.99,3849,0
M-867,95.23,6935,1
M-250,85.31,8884,1
M-814,99.99,7647,0
M-123,87.85,4459,0
M-227,108.82,7688,0
M-112,65.12,214,1
M-734,87.37,2136,0
M-464,81.55,9675,0
M-558,103.93,2864,1
M-223,53.12,2665,1
M-332,94.91,4278,0
M-917,84.03,6303,0
M-216,73.91,5076,1
M-275,78.16,9761,0
M-705,70.87,8239,1
M-831,99.36,2589,0
M-732,107.72,9984,0
M-437,69.16,9745,0
M-937,110.08,398,0
M-784,60.68,9002,1
M-597,85.0,351,0
M-159,65.28,9893,0
M-933,65.49,5155,1
M-970,116.63,1116,1
M-524,56.17,7374,1
M-902,119.12,1783,1
M-585,71.26,4226,1
M-889,111.29,8798,1
M-126,63.84,8097,1
M-175,55.77,7438,0
M-407,114.3,2669,0
M-420,65.4,6240,1
M-708,74.2,8174,1
M-459,111.22,2887,0
M-267,99.26,8001,1
M-408,114.66,7903,0
M-805,101.49,7322,0
M-729,111.42,9119,0
M-598,64.68,9705,0
M-726,55.01,1060,0
M-169,114.86,4636,1
M-556,85.62,1389,0
M-871,79.96,9410,0
M-188,102.66,9779,1
M-929,112.5,9559,0
M-524,98.22,1125,1
M-996,92.69,1805,0
M-280,115.47,8808,0
M-120,64.71,2466,0
M-957,76.02,5754,0
M-673,61.27,2563,1
M-450,74.99,4450,0
M-726,106.59,6789,1
M-758,112.02,4923,0
M-802,85.1,8282,1
M-680,69.1,5120,0
M-290,53.68,7743,0
M-572,63.98,3097,1
M-212,106.15,5762,1
M-359,62.18,2493,1
M-903,74.14,1621,0
M-218,93.84,2432,0
M-186,89.89,7731,0
M-791,61.74,4762,0
M-768,83.16,1007,0
M-111,95.97,9654,0
M-415,106.69,7408,1
M-504,87.55,3650,1
M-173,80.87,6549,1
M-574,70.88,9835,1
M-726,62.37,309,0
M-718,88.47,8837,1
M-207,96.01,2765,1
M-862,115.67,4807,0
M-950,114.17,6041,0
M-141,93.44,4659,1
M-659,84.47,9011,0
M-937,56.13,2188,1
M-951,89.35,3238,1
M-275,87.1,4486,1
M-651,116.06,2617,0
M-587,84.04,215,0
M-873,102.82,2298,0
M-669,88.37,5159,1
M-601,50.39,4104,0
M-183,101.0,5645,1
M-167,105.37,2846,0
M-853,90.17,244,1
M-498,77.59,7744,0
M-930,103.34,3238,1
M-800,86.74,1916,1
M-283,79.54,9083,1
M-775,58.32,485,1
M-541,71.1,3567,1
M-121,111.79,4835,1
M-582,99.45,5441,1
M-978,86.08,2709,0
M-630,106.19,5842,0
M-762,111.22,5723,1
M-130,115.29,7980,1
M-983,63.38,730,0
M-479,74.03,5189,0
M-794,108.74,2281,0
M-935,81.78,8582,1
M-347,78.3,1624,0
M-988,51.78,2104,0
M-182,113.53,1041,0
M-599,115.63,7145,0
M-594,82.91,4118,0
M-398,56.26,5973,1
M-463,69.9,8686,1
M-820,101.11,9544,0
M-729,62.25,3091,0
M-998,54.14,6627,1
M-220,115.76,3891,1
M-852,88.66,1669,1
M-639,94.01,6937,0
M-879,50.05,5850,1
M-760,113.84,6675,1
M-706,100.09,2569,0
M-102,92.66,8451,1
M-399,108.65,253,1
M-808,79.62,7040,0
M-118,100.8,7462,1
M-308,98.72,1925,0
M-677,86.36,4368,1
M-573,104.68,8297,0
M-486,64.97,7023,0
M-138,111.87,6841,0
M-344,58.18,1154,1
M-579,57.05,357,0
M-965,60.93,9485,1
M-328,114.74,4631,1
M-995,73.45,9107,0
M-147,53.84,2370,1
M-308,103.94,5062,1
M-342,51.82,4572,0
M-226,98.1,7456,0
M-723,61.77,8740,1
M-438,61.78,4252,0
M-208,117.8,1540,1
M-218,81.74,5205,0
M-319,51.44,9044,0
M-766,105.32,9708,1
M-475,117.81,2529,1
M-524,86.1,9043,0
M-829,85.25,7476,1
M-882,94.32,8961,1
M-562,83.6,2259,1
M-925,58.09,7401,0
M-435,62.29,9448,1
M-176,102.48,6196,0
M-397,105.06,327,0
M-223,96.93,2005,1
M-183,91.26,2240,0
M-148,102.73,6698,0
M-218,79.92,3944,1
M-997,55.92,6016,1
M-256,101.68,2046,0
M-175,50.96,363,1
M-786,81.93,6514,0
M-257,60.19,3505,0
M-536,61.48,2311,0
M-481,97.45,775,1
M-270,111.61,2378,0
M-543,86.9,5492,1
M-424,89.35,9306,0
M-179,60.03,122,1
M-414,110.18,3340,1
M-197,77.52,3449,0
M-854,79.09,6612,1
M-187,75.95,4704,0
M-743,89.4,4337,0
M-922,103.45,9696,1
M-436,105.78,9902,0
M-545,56.64,1358,1
M-100,59.27,3184,1
M-936,115.58,3848,1
M-782,72.33,9177,0
M-354,113.8,2054,1
M-963,109.85,8887,1
M-369,117.81,2322,1
M-484,101.42,2847,1
M-225,117.77,7380,0
M-431,106.85,8087,1
M-399,115.92,4259,1
M-581,95.04,3840,0
M-883,110.03,7544,1
M-854,58.49,3109,0
M-379,101.99,9688,0
M-388,87.66,5021,0
M-263,63.5,3576,1
M-782,55.98,8582,1
M-118,80.42,705,1
M-651,101.91,8019,1
M-750,89.94,1115,0
M-760,66.39,4565,1
M-241,114.77,8446,1
M-131,105.76,4600,1
M-617,65.49,4901,1
M-942,63.65,3769,1
M-888,59.78,4522,1
M-512,67.22,3257,1
M-326,96.7,4325,1
M-682,112.03,3753,0
M-587,100.58,1694,0
M-660,89.52,2076,0
M-168,87.4,4654,0
M-622,119.63,4088,1
M-263,97.97,6028,1
M-251,96.53,4216,0
M-311,69.92,6694,1
M-214,104.31,3857,1
M-754,89.67,5079,0
M-769,87.24,1470,1
M-469,102.71,3746,1
M-708,111.14,1980,0
M-428,50.85,4870,0
M-524,110.34,9024,1
M-155,119.97,1917,0
M-160,81.91,4137,1
M-347,73.55,1308,0
M-312,109.48,7366,0
M-836,93.54,5521,0
M-457,108.19,992,0
M-175,81.56,7407,0
M-887,82.4,8323,1
M-448,95.31,636,0
M-675,54.96,8950,1
M-466,109.59,8302,1
M-478,108.28,2125,1
M-194,96.05,2836,0
M-859,58.71,4421,1
M-172,69.6,9296,0
M-497,71.81,1603,0
M-902,114.03,2371,1
M-896,81.12,2518,1
M-348,106.02,7474,0
M-781,108.06,2367,1
M-475,52.2,9213,1
M-590,88.26,6410,1
M-899,106.9,7117,0
M-117,98.61,9835,0
M-212,98.1,8872,1
M-583,98.72,8631,1
M-902,100.04,1019,0
M-453,63.67,6812,0
M-302,106.7,1909,1
M-642,109.34,4175,1
M-856,57.79,3640,0
M-789,85.14,9297,0
M-709,114.66,2884,1
M-375,116.29,5226,1
M-971,105.77,1290,0
M-700,63.17,9701,0
M-769,89.85,5106,0
M-469,61.46,2795,1
M-434,112.88,6912,0
M-142,67.88,9437,1
M-556,103.11,3109,0
M-650,51.62,6910,0
M-884,53.23,4574,1
M-737,108.07,8009,1
M-107,103.63,5418,0
M-301,102.13,6151,1
M-489,66.22,7773,1
M-312,85.2,4902,1
M-357,63.56,1720,0
M-184,119.18,7178,1
M-912,99.7,7006,0
M-190,82.34,9207,1
M-670,56.5,5164,1
M-883,73.85,5816,1
M-263,63.3,7208,0
M-815,74.22,9982,1
M-839,65.74,4639,1
M-330,57.05,3302,1
M-913,73.93,1138,1
M-510,82.23,3542,1
M-330,100.34,7785,1
M-456,119.01,938,1
M-917,71.17,5513,1
M-703,82.93,2076,1
M-501,52.94,168,0
M-265,74.85,4101,1
M-594,78.15,5779,1
M-103,52.43,1264,1
M-549,88.86,487,1
M-338,101.36,8853,1
M-171,90.05,9025,0
M-692,77.16,2520,0
M-301,80.86,2497,1
M-242,95.8,6998,1
M-850,81.92,3525,1
M-361,117.88,4382,0
M-464,74.0,1528,0
M-310,82.51,433,1
M-994,50.33,170,1
M-530,109.44,7437,0
M-591,114.9,413,1
M-948,71.81,7533,0
M-918,90.81,3988,1
M-355,114.4,4209,0
M-933,69.46,1526,1
M-714,107.26,2851,1
M-410,70.21,4658,1
M-467,73.03,7757,1
M-629,77.03,1073,1
M-592,58.31,2120,1
M-812,93.3,1819,1
M-108,65.41,2169,0
M-362,81.83,7948,0
M-663,75.58,8831,1
M-655,59.95,8591,0
M-173,103.79,8820,0
M-180,65.88,5718,1
M-579,113.07,4186,0
M-299,108.94,9683,1
M-375,92.87,2674,0
M-866,112.41,1212,0
M-623,103.12,5692,0
M-512,98.75,4655,0
M-386,117.4,4119,0
M-259,63.02,435,1
M-603,114.35,9462,1
M-573,81.97,6772,0
M-140,79.84,3581,0
M-161,65.78,2343,0
M-824,88.54,439,1
M-603,90.74,6809,1
M-214,71.4,2060,0
M-528,64.18,7774,1
M-344,70.4,9276,1
M-989,66.64,9228,1
M-539,57.17,219,0
M-484,53.41,7496,1
M-261,114.36,5747,0
M-268,92.65,5084,0
M-502,106.9,1111,1
M-482,114.74,2013,1
M-526,114.87,2290,0
M-845,112.43,2555,0
M-594,53.62,5810,0
M-456,71.05,3730,0
M-747,118.71,3992,0
M-444,67.31,7190,0
M-887,50.22,7365,0
M-137,112.98,5531,0
M-558,74.74,3559,0
M-863,51.25,3052,0
M-840,73.4,8611,1
M-552,117.75,5870,1
M-137,84.08,4634,1
M-877,112.09,5164,0
M-954,75.77,3545,0
M-666,50.53,4681,1
M-167,81.35,1337,1
M-748,117.45,2614,1
M-112,117.42,123,0
M-257,115.21,6082,1
M-334,94.36,3188,1
M-760,79.29,5591,1
M-724,79.58,4027,0
M-802,91.47,1766,0
M-356,85.45,8457,0
M-363,70.54,8482,1
M-681,64.45,253,1
M-178,80.04,4458,1
M-858,99.61,6534,1
M-152,65.46,3529,0
M-877,73.69,2907,1
M-575,111.46,3215,1
M-747,74.03,4353,0
M-416,61.69,5074,1
M-120,92.68,6048,1
M-524,79.74,7665,0
M-184,71.67,8663,0
M-636,94.57,492,0
M-276,60.46,2658,0
M-168,57.17,6161,0
M-609,118.36,1259,1
M-478,91.51,583,1
M-397,88.26,591,0
M-582,90.38,938,0
M-727,92.72,6893,0
M-697,112.34,5841,0
M-420,118.67,7824,1
M-297,55.55,5379,0
M-892,95.17,4538,0
M-495,62.76,9098,1
M-616,70.62,5789,1
M-319,87.96,3090,0
M-634,92.89,391,0
M-643,81.72,5802,0
M-892,108.19,5048,1
M-861,58.73,5290,1
M-649,90.15,4781,0
M-959,107.1,7949,1
M-223,105.88,9020,1
M-384,111.08,2153,1
M-459,60.77,6877,0
M-933,107.65,1023,0
M-852,113.86,3683,1
M-571,64.8,9900,0
M-660,68.64,3809,0
M-245,111.08,7246,1
M-981,77.26,6705,0
M-404,69.34,2146,1
M-634,61.81,2485,0
M-477,112.63,8909,1
M-771,117.02,9809,0
M-844,60.6,4929,1
M-745,94.6,4885,0
M-783,81.88,2701,1
M-421,100.77,4818,1
M-994,74.43,5953,0
M-983,51.9,6291,1
M-797,92.82,5832,0
M-821,51.53,7884,1
M-607,112.39,4792,1
M-490,92.96,9925,0
M-907,54.15,5387,0
M-122,105.79,3191,1
M-721,70.39,9148,0
M-392,52.62,6648,0
M-521,87.63,2735,1
M-781,102.1,8751,0
M-552,111.13,1166,1
M-700,58.57,7240,0
M-569,113.37,2687,0
M-975,52.29,5218,0
M-341,97.29,8984,0
M-645,109.5,1715,1
M-997,60.22,6384,1
M-747,118.68,9294,1
M-840,92.2,8161,1
M-140,83.97,1082,1
M-555,79.99,5218,1
M-875,80.37,8287,1
M-824,66.3,3028,0
M-360,97.41,2099,0
M-265,109.92,1796,0
M-314,52.88,1417,1
M-702,51.68,2059,0
M-531,79.12,8424,0
M-807,97.62,6229,1
M-807,89.52,2223,0
M-579,52.44,7217,0
M-983,53.25,9256,1
M-720,110.37,6375,1
M-872,105.61,3707,1
M-558,119.82,8554,1
M-681,109.33,6663,0
M-885,98.43,1069,0
M-614,73.91,1521,0
M-683,97.72,2035,0
M-916,114.32,7424,1
M-715,51.12,8955,1
M-143,79.77,8745,0
M-957,80.43,6807,1
M-264,65.93,5304,1
M-598,55.38,1331,0
M-108,76.0,5099,1
M-302,67.11,4288,0
M-766,82.93,1557,0
M-539,113.49,8782,1
M-751,55.27,6066,0
M-658,60.34,2662,0
M-454,112.31,2121,1
M-840,92.08,6117,1
M-711,118.93,8336,0
M-322,91.05,8842,1
M-247,76.0,1674,0
M-524,105.63,7513,1
M-687,102.18,9800,0
M-833,88.21,3810,1
M-441,79.06,3344,1
M-344,63.59,2277,1
M-463,77.64,7165,1
M-154,92.1,5310,1
M-321,95.54,1382,0
M-660,67.63,3629,0
M-407,86.81,6657,1
M-324,68.82,2840,0
M-181,50.81,7407,0
M-556,87.84,1481,1
M-826,98.69,4401,0
M-754,61.83,5298,1
M-586,61.12,7188,1
M-333,59.46,3853,0
M-342,84.91,6635,0
M-395,73.79,1371,1
M-253,53.08,4057,0
M-626,68.51,1822,1
M-593,83.92,1709,1
M-691,83.72,2258,1
M-496,84.46,3117,1
M-235,101.17,4559,0
M-138,54.37,8236,0
M-899,71.65,4797,0
M-992,102.71,1447,0
M-271,104.88,3959,1
M-415,59.73,3842,1
M-693,103.28,6161,1
M-578,76.81,8483,1
M-250,71.05,5014,1
M-772,99.39,1685,1
M-677,85.07,9712,0
M-699,60.72,8635,0
M-365,110.09,4814,0
M-929,79.33,8218,0
M-521,114.72,8079,0
M-370,72.95,7153,1
M-316,81.55,2698,1
M-817,86.22,2155,0
M-697,58.14,8807,1
M-784,118.44,5017,1
M-810,73.41,2833,1
M-502,87.87,9351,0
M-417,119.54,5381,0
M-852,102.82,1803,0
M-309,53.57,350,1
M-557,84.18,3896,0
M-990,108.93,9023,1
M-490,118.59,7861,1
M-469,96.84,3194,0
M-411,114.51,3171,0
M-802,97.2,579,0
M-354,117.99,8491,1
M-308,80.88,8266,0
M-981,50.25,7097,1
M-994,50.68,7735,1
M-875,107.54,8577,0
M-300,53.42,2750,1
M-656,92.35,814,0
M-510,84.6,6975,1
M-431,117.63,1910,0
M-882,51.13,4304,0
M-491,107.23,8179,0
M-511,117.73,1393,1
M-772,78.79,4568,1
M-566,98.36,4750,1
M-299,108.38,4582,0
M-461,80.69,2369,0
M-768,77.15,4808,0
M-445,52.1,3786,0
M-832,87.89,6911,1
M-721,114.88,6007,0
M-540,71.47,2248,0
M-214,105.25,7972,1
M-198,112.82,3159,0
M-854,94.75,8874,1
M-931,83.41,6889,0
M-651,116.74,561,0
M-791,57.26,8217,1
M-519,61.99,2056,0
M-241,100.61,5754,1
M-440,106.87,2885,1
M-277,118.42,2254,0
M-320,104.18,511,0
M-818,63.24,2557,1
M-242,90.43,3562,1
M-393,71.64,6141,1
M-540,53.85,6982,1
M-365,80.3,7142,0
M-765,57.44,7582,1
M-204,117.09,6935,0
M-633,116.01,120,0
M-161,90.07,5993,0
M-593,116.74,5646,0
M-878,82.48,5255,0
M-515,68.61,4114,0
M-229,102.38,8491,0
M-296,86.79,1420,1
M-901,81.61,1385,1
M-976,54.22,1310,0
M-652,119.92,8573,1
M-646,70.01,9793,0
M-622,101.74,7577,0
M-718,74.83,6327,0
M-753,72.43,527,1
M-660,111.71,3526,0
M-944,74.4,7386,1
M-917,50.82,7666,1
M-693,88.72,7959,0
M-699,96.35,7839,1
M-481,53.45,4093,0
M-410,74.85,2971,0
M-461,76.99,7877,1
M-246,116.94,1961,1
M-698,101.4,8906,1
M-712,106.08,3199,0
M-617,79.75,9085,0
M-519,69.86,3945,0
M-401,114.69,8204,0
M-938,54.88,7456,1
M-560,72.78,1612,0
M-221,111.27,6320,0
M-526,65.96,6563,0
M-356,57.78,7021,1
M-532,70.68,4198,0
M-790,112.58,8664,0
M-538,64.77,6942,0
M-909,63.07,9377,0
M-867,74.81,6588,1
M-761,76.25,6958,0
M-291,117.92,1088,0
M-556,112.88,9341,1
M-707,59.61,1909,1
M-825,55.51,8044,1
M-693,73.88,6744,1
M-845,106.4,9399,1
M-857,109.7,6265,1
